,49,191,164,233,198,167,222,248,242,227,249,273,261,252,166,283,205,218,189,183,243,240,181,247,267,259,229,160,165,184,195,159,269,169,204,219,154,179,245,238,199,163,212,255,234,75,284,150,223,281,162,77,250,175,230,180,262,279,83,231,232,182
183,0.1755307,0.16400257,0.19468841,0.17840548,0.23878692,0.18069912,0.16995926,0.28126505,0.21199447,0.2209358,0.19584844,0.23880722,0.24376336,0.22947383,0.35517997,0.2627175,0.19793624,0.17354566,0.3380395,2.577127e-06,0.7193119,0.24657886,0.1936537,0.30896273,0.3059214,0.15256302,0.18612655,0.20882137,0.16707289,0.25853738,0.36913574,0.21496911,0.23261888,0.16056016,0.15912277,0.19808668,0.21000008,0.3521889,0.24632244,0.47245052,0.21233271,0.26232898,0.26199073,0.21690647,0.3617861,0.37817082,0.21884866,0.31393337,0.17483036,0.40755168,0.37980378,0.32795423,0.19523734,0.2792491,0.18193905,0.23308793,0.24227184,0.25592998,0.24038506,0.28510466,0.15123032,0.28082374
243,0.71585596,0.85633355,0.88741887,0.78187585,0.78811896,0.70337975,0.7592487,0.8826963,0.8120608,0.6940612,0.8843666,0.7734016,0.8600008,0.80300504,0.84897906,0.8506938,0.93527484,0.9155008,0.7832375,0.7193119,1.9328452e-06,0.804235,0.906019,0.92760783,0.8801671,0.70884037,0.81583595,0.7711676,0.781593,0.95802826,0.29396966,0.69574666,0.88917196,0.7936211,0.8038207,0.8834559,0.92691463,1.0,0.7272292,0.9220448,0.65710163,0.72430056,0.75328743,0.88727456,0.86350405,0.5028503,0.91945964,0.75040203,0.8709352,0.6276586,0.8592393,0.70063096,0.8454993,0.69172215,0.8164467,0.8472833,0.72506726,0.8461726,0.99743736,0.9604981,0.66321105,0.8826383
240,0.276393,0.17726414,0.22686255,0.2388797,0.13727905,0.15303753,0.2286221,0.30831006,0.17455074,0.2632123,0.18219772,0.33642396,0.23880303,0.22175533,0.58945656,0.19087072,0.2690585,0.26106426,0.24612787,0.24657886,0.804235,2.577127e-06,0.30824435,0.33127323,0.25503376,0.20339717,0.19895001,0.15801139,0.40851456,0.3122025,0.5344562,0.15599768,0.26708248,0.19747622,0.21436542,0.22277716,0.2487604,0.32664344,0.25761476,0.28180498,0.18819696,0.21577382,0.27517658,0.23590666,0.34887308,0.35561034,0.3063128,0.24262458,0.19297655,0.29592505,0.57818455,0.41683385,0.20852694,0.4139739,0.20214662,0.24257337,0.3653902,0.45590246,0.30885965,0.22681133,0.31028673,0.3056788
181,0.17822218,0.15257558,0.11827692,0.20727123,0.21879551,0.17794159,0.12662552,0.16168314,0.22135781,0.23711629,0.19694404,0.089109644,0.1577846,0.18495879,0.4730468,0.19452122,0.112613685,0.09997255,0.32905594,0.1936537,0.906019,0.30824435,2.577127e-06,0.37925646,0.28054604,0.15590459,0.12697183,0.22286382,0.37491333,0.117306955,0.5722317,0.2520221,0.17374925,0.11595396,0.18676181,0.23166955,0.21258721,0.38497993,0.25446874,0.48254222,0.20967118,0.29871866,0.25621828,0.1449824,0.3822878,0.44624498,0.16692567,0.26397383,0.17374797,0.41983107,0.5863505,0.16141577,0.1434867,0.49663168,0.23349994,0.27431777,0.458852,0.4878118,0.2892216,0.3235918,0.21386321,0.32508814
247,0.2849713,0.27909157,0.37986466,0.23895766,0.34333903,0.35777417,0.22767468,0.4428055,0.32730094,0.28483117,0.27658886,0.32377928,0.30364,0.39169946,0.5819829,0.35192987,0.38055274,0.32841134,0.49849623,0.30896273,0.92760783,0.33127323,0.37925646,1.2885635e-06,0.42852628,0.26965412,0.32605457,0.37827295,0.48479012,0.33604866,0.5599736,0.24365382,0.24918853,0.27226573,0.33415866,0.19699268,0.31144902,0.494042,0.33941534,0.565988,0.35600206,0.33464992,0.4449355,0.23461036,0.38404894,0.40832806,0.41814336,0.43967074,0.2813688,0.3893965,0.60283285,0.39632508,0.26154295,0.51730734,0.27354625,0.38417974,0.51932585,0.46317446,0.15125738,0.33275476,0.3508781,0.50055474
267,0.29285184,0.25311413,0.22285995,0.27085412,0.18042305,0.2766591,0.2341017,0.23404275,0.22513524,0.3378562,0.1664795,0.26000118,0.22076958,0.20853595,0.47893748,0.12828036,0.2765386,0.28671342,0.2718579,0.3059214,0.8801671,0.25503376,0.28054604,0.42852628,3.5435496e-06,0.32587546,0.2324575,0.24620163,0.48761111,0.32517865,0.6602123,0.27751148,0.2900869,0.21096168,0.2456163,0.30228668,0.26452792,0.4058044,0.29017353,0.24120653,0.31538525,0.31207204,0.27897367,0.26199684,0.33658502,0.5123686,0.2558024,0.26384595,0.2343562,0.3719345,0.5805043,0.34030318,0.20697229,0.43834934,0.24632308,0.35416716,0.4006086,0.60068125,0.38002056,0.35994023,0.3221428,0.33801082
259,0.13102855,0.11174068,0.15933023,0.13148984,0.21150835,0.10063326,0.12151669,0.24576256,0.16801515,0.11407331,0.17492023,0.17715879,0.23014872,0.21200928,0.49541885,0.257685,0.1807848,0.12272698,0.3035179,0.15256302,0.70884037,0.20339717,0.15590459,0.26965412,0.32587546,2.577127e-06,0.15250438,0.15408191,0.31580952,0.21869564,0.36863708,0.17017607,0.1603292,0.107726164,0.14902495,0.14676641,0.19556625,0.31911856,0.17800377,0.41903505,0.12570065,0.20042123,0.20970179,0.14907713,0.3058415,0.24526775,0.21139078,0.2675596,0.15593809,0.2751141,0.5328964,0.2529682,0.17744969,0.4052532,0.13673528,0.1526909,0.44418296,0.41900927,0.20994179,0.20108162,0.23715882,0.266856
229,0.1664183,0.110029794,0.10186288,0.13600981,0.15387896,0.1333515,0.098003305,0.15196674,0.10097828,0.19170506,0.15549932,0.14174971,0.115676925,0.16850641,0.45948693,0.14578164,0.11701123,0.1019927,0.25215062,0.18612655,0.81583595,0.19895001,0.12697183,0.32605457,0.2324575,0.15250438,2.577127e-06,0.13813722,0.33863673,0.117420994,0.5154895,0.1615079,0.1491741,0.115074515,0.15208785,0.16427799,0.12044493,0.20421799,0.22849517,0.41744432,0.1722236,0.21030258,0.1267998,0.08852366,0.30908257,0.2792649,0.19905728,0.2930058,0.086499654,0.3329577,0.47026768,0.22049382,0.08128806,0.38720784,0.116128884,0.1926251,0.3630766,0.3953013,0.27133605,0.19610776,0.17180867,0.28567484
160,0.19797297,0.15282492,0.12952092,0.18960471,0.12101351,0.094450414,0.16629781,0.21766028,0.17371543,0.19202818,0.15614618,0.23786527,0.25354066,0.15650086,0.6049374,0.21203151,0.19530918,0.17684922,0.19561617,0.20882137,0.7711676,0.15801139,0.22286382,0.37827295,0.24620163,0.15408191,0.13813722,1.9328452e-06,0.39517215,0.2724429,0.4967103,0.16442715,0.16559103,0.12788059,0.12897393,0.20395383,0.17085707,0.2070306,0.2347302,0.3428452,0.1725744,0.23347063,0.19588614,0.17674774,0.37019432,0.2949335,0.2385553,0.2383456,0.15325466,0.293633,0.59249306,0.3740674,0.15511245,0.4442883,0.13432598,0.1640425,0.37107182,0.49616715,0.33438545,0.15634978,0.2938775,0.26345003
165,0.3631462,0.289489,0.34717378,0.3083513,0.45432076,0.32485232,0.3538766,0.42914447,0.3658467,0.39673775,0.40384158,0.41992867,0.4159293,0.4414245,0.38133296,0.45952332,0.33221358,0.38337952,0.5301939,0.16707289,0.781593,0.40851456,0.37491333,0.48479012,0.48761111,0.31580952,0.33863673,0.39517215,1.2885635e-06,0.39171138,0.33136505,0.32511038,0.42494053,0.35658708,0.2740462,0.33829913,0.4211264,0.5656794,0.42844415,0.61545205,0.39157447,0.35640314,0.37922132,0.39504328,0.4963859,0.4613695,0.39975297,0.58967143,0.29243466,0.5477213,0.33248803,0.48590505,0.39637887,0.27960634,0.33997008,0.3355954,0.31886598,0.21030258,0.39673904,0.424985,0.1981875,0.48732182
